neighborhood,building_id,algorithm,distance_meters,time_minutes,time_seconds,num_traffic_signals,num_crossings,safety_penalties,total_cost,detour_factor,straight_line_distance,num_path_nodes,avg_walking_speed_kmh,signal_density_per_100m,nodes_expanded_forward,nodes_expanded_backward,edges_scanned_forward,edges_scanned_backward,expansions_total,edges_scanned_total
neighborhoodB,319162942,fastest path,1837.6426933955504,25.46708991934219,1528.0253951605314,6,0,6280.0,1528.0253951605314,1.3480396217581647,1363.1963510084568,82,4.3294527153647,0.32650525706460104,590,517,1450,1317,1107,2767
neighborhoodB,319162959,shortest path,1764.2579454012912,24.567401816993986,1474.044109019639,6,0,6390.0,1764.2579454012912,1.3541583990163,1302.8445909155823,78,4.308777847678389,0.34008632443116266,223,345,572,900,568,1472
neighborhoodB,319162959,few_traffic_lights path,2073.4921334058995,27.2048174636628,1632.289047819768,3,2,7030.0,1625.7222466920648,1.5915114879118004,1302.8445909155823,90,4.573069757609163,0.14468345221412665,1534,1203,3521,2892,2737,6413
neighborhoodB,319162959,safest path,1949.7066115991702,25.765747436398048,1545.9448461838829,5,0,3810.0,5759.706611599168,1.496499755376811,1302.8445909155823,79,4.540229115600766,0.25644884057191286,769,669,1849,1657,1438,3506
neighborhoodB,319162959,fastest path,1773.5084656963754,24.681605771254286,1480.8963462752572,6,0,6750.0,1480.8963462752572,1.3612586474723214,1302.8445909155823,78,4.311328400914447,0.33831245331237114,506,505,1256,1282,1011,2538
neighborhoodB,319162962,shortest path,1758.3786776893603,25.051093906896632,1503.0656344137979,7,0,7860.0,1758.3786776893603,1.3540490948399166,1298.607771601698,82,4.211501543743623,0.3980939992515445,222,333,564,869,555,1433
neighborhoodB,319162962,few_traffic_lights path,2050.8225451585054,26.92494600381842,1615.4967602291051,3,2,6760.0,1617.7878908054768,1.5792470906200018,1298.607771601698,88,4.570087260047237,0.14628276869114162,1563,1163,3583,2795,2726,6378
neighborhoodB,319162962,safest path,2045.1235192984332,26.85063487754254,1611.0380926525525,5,0,3800.0,5845.123519298431,1.5748585246613651,1298.607771601698,81,4.570000363773022,0.24448401051664687,655,714,1586,1781,1369,3367
neighborhoodB,319162962,fastest path,1764.0100106345694,24.558044453157244,1473.4826671894346,6,0,6280.0,1473.4826671894346,1.358385533500116,1298.607771601698,81,4.309813871375538,0.34013412417323036,499,499,1233,1270,998,2503
neighborhoodB,319162980,shortest path,1764.260858042991,25.123713417435283,1507.422805046117,7,0,7860.0,1764.260858042991,1.392811968113177,1266.6899039021116,82,4.213376013480477,0.39676672347448444,197,383,499,989,580,1488
neighborhoodB,319162980,few_traffic_lights path,2056.7047255121356,26.997565514357074,1619.8539308614245,3,2,6760.0,1619.8466539292472,1.6236844701898527,1266.6899039021116,88,4.570867083000645,0.1458643996285357,1484,1159,3397,2787,2643,6184
neighborhoodB,319162980,safest path,2051.005699652064,26.923254388081194,1615.3952632848716,5,0,3800.0,5851.0056996520625,1.6191853217854046,1266.6899039021116,81,4.570782573506497,0.24378284277065682,638,715,1546,1782,1353,3328
neighborhoodB,319162980,fastest path,1760.6416706931159,24.516460009435594,1470.9876005661356,6,0,5920.0,1470.9876005661356,1.3899547673581019,1266.6899039021116,81,4.308880654096477,0.3407848456544804,463,515,1142,1311,978,2453
neighborhoodB,319162982,shortest path,1683.533317258536,24.31439082275853,1458.8634493655118,7,0,10060.0,1683.533317258536,1.3466952540041721,1250.1219650495036,74,4.154412083438416,0.41579218707704535,201,299,499,774,500,1273
neighborhoodB,319162982,few_traffic_lights path,1764.8241619381429,24.428044808182342,1465.6826884909406,5,0,7750.0,1717.6884566783501,1.4117215849961149,1250.1219650495036,73,4.334749282956128,0.28331434416157153,1227,1753,2822,4176,2980,6998
neighborhoodB,319162982,safest path,2056.072365772975,27.03957242250481,1622.3743453502886,5,0,3960.0,6016.072365772973,1.6446974161369579,1250.1219650495036,86,4.562362896082757,0.24318210211050928,689,763,1661,1899,1452,3560
neighborhoodB,319162982,fastest path,1685.9683238567923,23.9145953233372,1434.875719400232,6,0,9830.0,1434.875719400232,1.3486430692304727,1250.1219650495036,75,4.229973288851424,0.35587857227794784,390,469,961,1205,859,2166
neighborhoodB,319162992,shortest path,1929.6837269956686,26.781975328926304,1606.9185197355782,6,0,13600.0,1929.6837269956686,1.3821719296962838,1396.1242342837147,106,4.323094999444979,0.3109317820356718,215,451,536,1148,666,1684
neighborhoodB,319162992,few_traffic_lights path,2174.0339997131387,28.48958447507665,1709.375068504599,3,2,11500.0,1660.9118998995982,1.5571923660708695,1396.1242342837147,106,4.578586960329381,0.13799232212540588,1623,1177,3692,2832,2800,6524
neighborhoodB,319162992,safest path,2390.5756279371576,31.03719382484335,1862.2316294906009,5,0,4480.0,6870.5756279371535,1.7122943426045811,1396.1242342837147,87,4.621375839764838,0.20915464633572503,661,1180,1588,2942,1841,4530
neighborhoodB,319162992,fastest path,1929.6837269956686,26.781975328926304,1606.9185197355782,6,0,13600.0,1606.9185197355782,1.3821719296962838,1396.1242342837147,106,4.323094999444979,0.3109317820356718,542,583,1333,1472,1125,2805
neighborhoodB,319162994,shortest path,1929.6837269956686,26.781975328926304,1606.9185197355782,6,0,13600.0,1929.6837269956686,1.3821719296962838,1396.1242342837147,106,4.323094999444979,0.3109317820356718,215,451,536,1148,666,1684
neighborhoodB,319162994,few_traffic_lights path,2174.0339997131387,28.48958447507665,1709.375068504599,3,2,11500.0,1660.9118998995982,1.5571923660708695,1396.1242342837147,106,4.578586960329381,0.13799232212540588,1623,1177,3692,2832,2800,6524
neighborhoodB,319162994,safest path,2390.5756279371576,31.03719382484335,1862.2316294906009,5,0,4480.0,6870.5756279371535,1.7122943426045811,1396.1242342837147,87,4.621375839764838,0.20915464633572503,661,1180,1588,2942,1841,4530
neighborhoodB,319162994,fastest path,1929.6837269956686,26.781975328926304,1606.9185197355782,6,0,13600.0,1606.9185197355782,1.3821719296962838,1396.1242342837147,106,4.323094999444979,0.3109317820356718,542,583,1333,1472,1125,2805
neighborhoodB,319162997,shortest path,1854.9785667654828,25.684986850620145,1541.0992110372088,6,0,5490.0,1854.9785667654828,1.3132299967460366,1412.531370256397,86,4.333220595098017,0.3234538720553613,348,334,845,865,682,1710
neighborhoodB,319162997,few_traffic_lights path,2007.7618673215602,26.384056865581634,1583.0434119348981,3,2,6480.0,1602.716653562546,1.4213927630910734,1412.531370256397,90,4.565852501494673,0.14942011046370393,2034,1115,4628,2687,3149,7315
neighborhoodB,319162997,safest path,2183.9001968134294,28.41491076147368,1704.894645688421,5,0,3210.0,5393.900196813427,1.546089695988144,1412.531370256397,89,4.611452519022795,0.22894819128161606,649,556,1560,1385,1205,2945
neighborhoodB,319162997,fastest path,1899.1594704768868,25.576924450341505,1534.6154670204903,5,0,5720.0,1534.6154670204903,1.3445078179978114,1412.531370256397,94,4.455170849405693,0.2632743630920304,610,482,1468,1230,1092,2698
neighborhoodB,319163014,shortest path,1799.2762664044426,24.939604351051916,1496.376261063115,6,0,4680.0,1799.2762664044426,1.3345803143825192,1348.1963183586504,83,4.328720474657936,0.33346741198281976,324,342,790,886,666,1676
neighborhoodB,319163014,few_traffic_lights path,1952.0595669605195,25.638674366013408,1538.3204619608046,3,2,5670.0,1583.2208484361818,1.4479045376247852,1348.1963183586504,87,4.568238292884987,0.15368383479563535,1965,1111,4482,2679,3076,7161
neighborhoodB,319163014,safest path,2121.7590140189036,27.70846607303651,1662.5079643821907,5,0,3030.0,5151.759014018901,1.5737760036327797,1348.1963183586504,92,4.594463674227603,0.2356535293105371,700,546,1693,1361,1246,3054
neighborhoodB,319163014,fastest path,1843.457170115846,24.831541950773275,1489.8925170463965,5,0,4910.0,1489.8925170463965,1.3673506929318326,1348.1963183586504,91,4.45431179530542,0.2712295181604784,592,478,1428,1221,1070,2649
neighborhoodB,319163017,shortest path,1643.7544902293764,24.656627526102238,1479.3976515661343,9,0,7370.0,1643.7544902293764,1.332642217450648,1233.455213038266,58,3.999949681251215,0.547527021431534,243,286,608,738,529,1346
neighborhoodB,319163017,few_traffic_lights path,1724.3569635946174,23.92844976690425,1435.706986014255,5,0,7660.0,1703.524937258116,1.3979891165623715,1233.455213038266,71,4.32378272823908,0.28996316340306555,1231,1754,2831,4175,2985,7006
neighborhoodB,319163017,safest path,1914.9697805804649,25.544491520615587,1532.6694912369353,5,0,4080.0,5994.9697805804635,1.5525247778259266,1233.455213038266,80,4.4979633570744495,0.2611007260116868,557,748,1357,1860,1305,3217
neighborhoodB,319163017,fastest path,1645.501125513267,23.415000282059108,1404.9000169235464,6,0,9740.0,1404.9000169235464,1.334058268285269,1233.455213038266,73,4.216530700042073,0.364630561898186,438,442,1056,1138,880,2194
neighborhoodB,319163020,shortest path,1695.1083872628428,25.290626254910467,1517.437575294628,9,0,8020.0,1695.1083872628428,1.3187187618930314,1285.4206948792487,60,4.021509875265468,0.5309395002482791,343,286,836,738,629,1574
neighborhoodB,319163020,few_traffic_lights path,1775.1244639482804,24.55520903052972,1473.3125418317832,5,0,6790.0,1721.2935623818985,1.3809677026516476,1285.4206948792487,70,4.337469402295664,0.2816703899668457,1238,1784,2844,4250,3022,7094
neighborhoodB,319163020,safest path,1835.9464841807576,24.568895268767346,1474.1337161260408,5,0,3440.0,5275.946484180755,1.4282845231095527,1285.4206948792487,77,4.48358739152915,0.2723390928375081,550,584,1327,1459,1134,2786
neighborhoodB,319163020,fastest path,1696.8550225467334,24.048999010867337,1442.9399406520401,6,0,10390.0,1442.9399406520401,1.3200775662835695,1285.4206948792487,75,4.233494346554599,0.35359532312871783,488,439,1164,1133,927,2297
neighborhoodB,319163022,shortest path,1822.0496620199601,26.01573179463484,1560.9439076780902,7,0,16330.0,1822.0496620199601,1.3089802702347384,1391.961134519784,109,4.202187375860903,0.3841827226728641,305,326,753,851,631,1604
neighborhoodB,319163022,few_traffic_lights path,2062.385078764253,27.111202734966955,1626.6721640980172,3,2,11140.0,1621.8347775674883,1.4816398444025236,1391.961134519784,104,4.564279421150736,0.14546265054426938,1866,1144,4251,2751,3010,7002
neighborhoodB,319163022,safest path,2467.315778491448,31.71341876530747,1902.805125918448,5,0,3980.0,6447.315778491445,1.7725464578740935,1391.961134519784,116,4.668022322192282,0.20264937482210205,623,864,1509,2135,1487,3644
neighborhoodB,319163022,fastest path,1890.8322036203313,25.55832093306257,1533.4992559837542,5,0,10670.0,1533.4992559837542,1.3583943953095026,1391.961134519784,100,4.4388648422698065,0.264433829211636,623,495,1524,1261,1118,2785
neighborhoodB,319163025,shortest path,1929.6837269956686,26.781975328926304,1606.9185197355782,6,0,13600.0,1929.6837269956686,1.3821719296962838,1396.1242342837147,106,4.323094999444979,0.3109317820356718,215,451,536,1148,666,1684
neighborhoodB,319163025,few_traffic_lights path,2174.0339997131387,28.48958447507665,1709.375068504599,3,2,11500.0,1660.9118998995982,1.5571923660708695,1396.1242342837147,106,4.578586960329381,0.13799232212540588,1623,1177,3692,2832,2800,6524
neighborhoodB,319163025,safest path,2390.5756279371576,31.03719382484335,1862.2316294906009,5,0,4480.0,6870.5756279371535,1.7122943426045811,1396.1242342837147,87,4.621375839764838,0.20915464633572503,661,1180,1588,2942,1841,4530
neighborhoodB,319163025,fastest path,1929.6837269956686,26.781975328926304,1606.9185197355782,6,0,13600.0,1606.9185197355782,1.3821719296962838,1396.1242342837147,106,4.323094999444979,0.3109317820356718,542,583,1333,1472,1125,2805
neighborhoodB,319163026,shortest path,1746.326188461193,24.90229774358592,1494.1378646151552,7,0,7770.0,1746.326188461193,1.3484250922257313,1295.0857993740535,82,4.207626636970062,0.4008414949195818,256,334,647,869,590,1516
neighborhoodB,319163026,few_traffic_lights path,2038.7700559303375,26.776149840507706,1606.5689904304625,3,2,6670.0,1613.569519575618,1.5742355115898303,1295.0857993740535,88,4.568476203055966,0.14714754080646092,1585,1187,3636,2855,2772,6491
neighborhoodB,319163026,safest path,2033.0710300702654,26.70183871423183,1602.1103228539098,5,0,3710.0,5743.071030070264,1.5698350109721673,1295.0857993740535,81,4.568384338985594,0.24593336514303654,762,663,1845,1644,1425,3489
neighborhoodB,319163026,fastest path,1742.7070011113178,24.29504433558623,1457.7026601351738,6,0,5830.0,1457.7026601351738,1.345630538110765,1295.0857993740535,81,4.303857964709329,0.3442919547677161,533,495,1322,1257,1028,2579
neighborhoodB,319163032,shortest path,1801.5271906975777,25.583791598356107,1535.0274959013664,7,0,8040.0,1801.5271906975777,1.3582688135655179,1326.3406865453137,83,4.22500437537961,0.38855921998543347,214,336,540,878,550,1418
neighborhoodB,319163032,few_traffic_lights path,2086.9145862446076,27.401498051718345,1644.0898831031006,3,2,9850.0,1630.4201051856126,1.5734378108239608,1326.3406865453137,100,4.56963611764373,0.14375288858364277,1620,1152,3704,2769,2772,6473
neighborhoodB,319163032,safest path,2088.611958811163,27.387529192514503,1643.2517515508703,5,0,3890.0,5978.611958811161,1.5747175518315117,1326.3406865453137,82,4.575685402205652,0.23939343921242306,616,716,1490,1785,1332,3275
neighborhoodB,319163032,fastest path,1797.9080033477026,24.97653819035641,1498.5922914213847,6,0,6100.0,1498.5922914213847,1.3555401124206394,1326.3406865453137,82,4.319032500769588,0.3337211908967537,524,511,1291,1303,1035,2594
neighborhoodB,319163059,shortest path,1695.1083872628428,25.290626254910467,1517.437575294628,9,0,8020.0,1695.1083872628428,1.3187187618930314,1285.4206948792487,60,4.021509875265468,0.5309395002482791,343,286,836,738,629,1574
neighborhoodB,319163059,few_traffic_lights path,1775.1244639482804,24.55520903052972,1473.3125418317832,5,0,6790.0,1721.2935623818985,1.3809677026516476,1285.4206948792487,70,4.337469402295664,0.2816703899668457,1238,1784,2844,4250,3022,7094
neighborhoodB,319163059,safest path,1835.9464841807576,24.568895268767346,1474.1337161260408,5,0,3440.0,5275.946484180755,1.4282845231095527,1285.4206948792487,77,4.48358739152915,0.2723390928375081,550,584,1327,1459,1134,2786
neighborhoodB,319163059,fastest path,1696.8550225467334,24.048999010867337,1442.9399406520401,6,0,10390.0,1442.9399406520401,1.3200775662835695,1285.4206948792487,75,4.233494346554599,0.35359532312871783,488,439,1164,1133,927,2297
neighborhoodB,319163064,shortest path,1395.3293855923275,22.03778230808297,1322.2669384849783,10,0,4890.0,1395.3293855923275,1.3311599049523442,1048.205689189745,53,3.798919599311638,0.7166766573725477,181,166,442,432,347,874
neighborhoodB,319163064,few_traffic_lights path,1422.7021013117246,20.062463421911694,1203.7478053147017,5,0,3400.0,1597.9457354591036,1.3572737831746196,1048.205689189745,64,4.2548177800276115,0.3514439175558976,1148,1753,2652,4177,2901,6829
neighborhoodB,319163064,safest path,1528.9395459389052,20.756162748594523,1245.3697649156713,5,0,3260.0,4788.939545938903,1.4586254985133345,1048.205689189745,68,4.419717356597916,0.3270240483530403,569,582,1391,1454,1151,2845
neighborhoodB,319163064,fastest path,1365.133394237767,19.878996788034613,1192.7398072820768,6,0,3810.0,1192.7398072820768,1.302352590065605,1048.205689189745,68,4.120328833875931,0.43951748783862593,278,364,668,958,642,1626
neighborhoodB,362323711,shortest path,1484.4838999978183,22.384248754477003,1343.05492526862,8,0,6630.0,1484.4838999978183,1.4896845398916083,996.5088985254768,58,3.9790941825579336,0.5389078318742129,90,322,221,828,412,1049
neighborhoodB,362323711,few_traffic_lights path,2542.9009071085607,33.192510336627144,1991.5506201976286,4,0,7760.0,1770.0153174879965,2.551809533132382,996.5088985254768,111,4.596641015673702,0.15730066353817354,939,3113,2186,7291,4052,9477
neighborhoodB,362323711,safest path,1535.3323886993473,21.858138307147367,1311.488298428842,7,0,3460.0,4995.332388699345,1.5407111677288199,996.5088985254768,74,4.214445989292631,0.4559273321870081,234,601,571,1496,835,2067
neighborhoodB,362323711,fastest path,1462.2125388115978,21.67943636882756,1300.7661821296535,7,0,6220.0,1300.7661821296535,1.467335154733909,996.5088985254768,65,4.046818876474348,0.4787265745709715,163,504,395,1282,667,1677
neighborhoodB,362323713,shortest path,1183.2757507737185,18.66562962825355,1119.937777695213,8,0,9910.0,1183.2757507737185,1.313653708838767,900.7516538127093,70,3.8035976530337865,0.6760892374215369,103,126,254,334,229,588
neighborhoodB,362323713,few_traffic_lights path,2381.4666464319744,30.446879462896277,1826.8127677737766,4,0,13050.0,1713.513326251192,2.643865971660093,900.7516538127093,140,4.693026060685372,0.1679637212636586,397,2652,918,6262,3049,7180
neighborhoodB,362323713,safest path,1551.7170323873368,24.65299842906007,1479.1799057436042,13,0,3660.0,5211.717032387334,1.722691294342026,900.7516538127093,46,3.776539483063192,0.8377816140871593,60,621,134,1545,681,1679
neighborhoodB,362323713,fastest path,1172.5564000912464,18.949958632173644,1136.9975179304186,9,0,5160.0,1136.9975179304186,1.301753258101764,900.7516538127093,46,3.7125877354701617,0.7675536971440893,195,306,459,806,501,1265
neighborhoodB,362323717,shortest path,1484.4838999978183,22.384248754477003,1343.05492526862,8,0,6630.0,1484.4838999978183,1.4896845398916083,996.5088985254768,58,3.9790941825579336,0.5389078318742129,90,322,221,828,412,1049
neighborhoodB,362323717,few_traffic_lights path,2542.9009071085607,33.192510336627144,1991.5506201976286,4,0,7760.0,1770.0153174879965,2.551809533132382,996.5088985254768,111,4.596641015673702,0.15730066353817354,939,3113,2186,7291,4052,9477
neighborhoodB,362323717,safest path,1535.3323886993473,21.858138307147367,1311.488298428842,7,0,3460.0,4995.332388699345,1.5407111677288199,996.5088985254768,74,4.214445989292631,0.4559273321870081,234,601,571,1496,835,2067
neighborhoodB,362323717,fastest path,1462.2125388115978,21.67943636882756,1300.7661821296535,7,0,6220.0,1300.7661821296535,1.467335154733909,996.5088985254768,65,4.046818876474348,0.4787265745709715,163,504,395,1282,667,1677
neighborhoodB,362323718,shortest path,1572.3238928929825,23.46869311120742,1408.1215866724451,8,0,6720.0,1572.3238928929825,1.4467956598618075,1086.7629317074154,59,4.01979919063015,0.5088010196983317,99,320,243,822,419,1065
neighborhoodB,362323718,few_traffic_lights path,2442.316068022172,31.950722199758154,1917.0433319854892,4,0,7310.0,1734.8106238077605,2.2473310385964718,1086.7629317074154,110,4.586405376540738,0.16377896589114552,1080,3208,2500,7496,4288,9996
neighborhoodB,362323718,safest path,1623.172381594511,22.942582663877786,1376.5549598326672,7,0,3550.0,5173.172381594509,1.4935846027103092,1086.7629317074154,75,4.244959877555895,0.43125425736504974,251,603,611,1500,854,2111
neighborhoodB,362323718,fastest path,1550.0525317067616,22.763880725557975,1365.8328435334786,7,0,6310.0,1365.8328435334786,1.426302357655382,1086.7629317074154,66,4.085557863514331,0.45159759794026505,221,515,525,1308,736,1833
neighborhoodB,362323720,shortest path,1314.0111632244093,19.743651562591005,1184.6190937554602,7,0,3550.0,1314.0111632244093,1.2625019764859124,1040.7992919598187,68,3.9932162266703877,0.5327199795489506,186,157,443,405,343,848
neighborhoodB,362323720,few_traffic_lights path,2431.2198191103394,31.813731472451575,1908.8238883470945,4,0,7580.0,1730.926936688619,2.3359160963036083,1040.7992919598187,110,4.58522727121577,0.1645264639815139,1032,2971,2387,6975,4003,9362
neighborhoodB,362323720,safest path,1457.2094583053051,21.846319854990767,1310.779191299446,9,0,3660.0,5117.209458305303,1.4000869039422468,1040.7992919598187,55,4.0021645786873545,0.6176188295172579,316,558,763,1400,874,2163
neighborhoodB,362323720,fastest path,1350.6483998501978,20.315291962531067,1218.917517751864,7,0,6400.0,1218.917517751864,1.2977030348540448,1040.7992919598187,65,3.989059283050309,0.5182695956087742,283,378,661,989,661,1650
neighborhoodB,362323722,shortest path,1463.4541991113092,23.347874551156917,1400.872473069415,11,0,9680.0,1463.4541991113092,1.2414779454797538,1178.7999975672346,70,3.7608242135397116,0.7516463451114365,133,141,315,373,274,688
neighborhoodB,362323722,few_traffic_lights path,1974.6187603846736,27.01810157912716,1621.0860947476294,5,0,9040.0,1791.1165661346358,1.6751092335085012,1178.7999975672346,90,4.385101790964098,0.2532134354393531,1088,2887,2516,6757,3975,9273
neighborhoodB,362323722,safest path,1560.4709532172299,24.761071525725416,1485.664291543525,13,0,4380.0,5940.470953217226,1.3237792300964322,1178.7999975672346,50,3.7812683952614528,0.8330818316866354,114,723,252,1798,837,2050
neighborhoodB,362323722,fastest path,1460.25660539499,22.085146351972938,1325.1087811183763,8,0,9150.0,1325.1087811183763,1.2387653617310956,1178.7999975672346,69,3.967163944823595,0.5478489171316607,299,424,694,1096,723,1790
neighborhoodB,362323723,shortest path,1572.3238928929825,23.46869311120742,1408.1215866724451,8,0,6720.0,1572.3238928929825,1.4467956598618075,1086.7629317074154,59,4.01979919063015,0.5088010196983317,99,320,243,822,419,1065
neighborhoodB,362323723,few_traffic_lights path,2442.316068022172,31.950722199758154,1917.0433319854892,4,0,7310.0,1734.8106238077605,2.2473310385964718,1086.7629317074154,110,4.586405376540738,0.16377896589114552,1080,3208,2500,7496,4288,9996
neighborhoodB,362323723,safest path,1623.172381594511,22.942582663877786,1376.5549598326672,7,0,3550.0,5173.172381594509,1.4935846027103092,1086.7629317074154,75,4.244959877555895,0.43125425736504974,251,603,611,1500,854,2111
neighborhoodB,362323723,fastest path,1550.0525317067616,22.763880725557975,1365.8328435334786,7,0,6310.0,1365.8328435334786,1.426302357655382,1086.7629317074154,66,4.085557863514331,0.45159759794026505,221,515,525,1308,736,1833
neighborhoodB,362323725,shortest path,1288.3525472140607,19.426878525426204,1165.6127115255722,7,0,3500.0,1288.3525472140607,1.2659524424923594,1017.6942703136627,67,3.9790825238172296,0.543329542456126,186,152,443,393,338,836
neighborhoodB,362323725,few_traffic_lights path,2456.878435120688,32.130504509616365,1927.830270576982,4,0,7670.0,1739.9074522922408,2.4141616070644236,1017.6942703136627,111,4.587936241807906,0.16280821805509924,1005,2954,2333,6941,3959,9274
neighborhoodB,362323725,safest path,1397.9926846907772,20.162586405807005,1209.7551843484202,7,0,3230.0,4627.9926846907765,1.3736863078337889,1017.6942703136627,72,4.160158790803177,0.5007179276870346,319,552,770,1387,871,2157
neighborhoodB,362323725,fastest path,1324.9897838398495,19.99851892536627,1199.9111355219761,7,0,6350.0,1199.9111355219761,1.3019526811637403,1017.6942703136627,64,3.9752637346335367,0.5283059601949418,269,363,632,951,632,1583
neighborhoodB,362323729,shortest path,1403.5983190676432,20.84966583226055,1250.979949935633,7,0,3640.0,1403.5983190676432,1.250595718152092,1122.3437748064828,69,4.039196590563667,0.4987181806152229,194,174,461,452,368,913
neighborhoodB,362323729,few_traffic_lights path,1937.9287958266848,26.565139053719886,1593.9083432231932,5,0,7600.0,1778.2750785393396,1.7266802198469244,1122.3437748064828,79,4.377004295534419,0.2580074154823161,1087,2788,2515,6556,3875,9071
neighborhoodB,362323729,safest path,1546.796614148539,22.952334124660318,1377.1400474796192,9,0,3750.0,5296.796614148537,1.378184339655861,1122.3437748064828,56,4.043501473307601,0.5818476661816464,307,563,742,1412,870,2154
neighborhoodB,362323729,fastest path,1403.5983190676432,20.84966583226055,1250.979949935633,7,0,3640.0,1250.979949935633,1.250595718152092,1122.3437748064828,69,4.039196590563667,0.4987181806152229,318,398,748,1037,716,1785
neighborhoodB,362323732,shortest path,1232.973417719803,18.74318556870697,1124.5911341224182,7,0,3400.0,1232.973417719803,1.2743207210184038,967.5534560361247,65,3.946949401530772,0.5677332454535343,180,145,430,378,325,808
neighborhoodB,362323732,few_traffic_lights path,2512.2575646149457,32.8141974663356,1968.851847980136,4,0,7770.0,1759.290147615231,2.5965051842274107,967.5534560361247,113,4.59360476609363,0.15921934344391478,914,2868,2139,6752,3782,8891
neighborhoodB,362323732,safest path,1376.1717128006987,20.84585386110674,1250.7512316664045,9,0,3510.0,4886.171712800697,1.4223211174694186,967.5534560361247,52,3.960994033547261,0.6539881554231166,306,553,737,1389,859,2126
neighborhoodB,362323732,fastest path,1269.2985973079808,19.310973412627156,1158.6584047576293,7,0,6070.0,1158.6584047576293,1.3118640519440097,967.5534560361247,61,3.9437636938943914,0.5514856799531725,252,347,595,909,599,1504
neighborhoodB,366375751,shortest path,1178.9578548553802,19.028988937903694,1141.7393362742216,9,0,4300.0,1178.9578548553802,1.4661859849254575,804.098434289235,37,3.7173531143539322,0.7633860670196737,100,209,250,546,309,796
neighborhoodB,366375751,few_traffic_lights path,1179.1145859666221,17.008089397260633,1020.485363835638,5,0,4050.0,1512.6901050883175,1.4663809002549226,804.098434289235,64,4.159601558149854,0.42404699759532427,1525,1531,3546,3656,3056,7202
neighborhoodB,366375751,safest path,1468.0176636104197,20.06827758322016,1204.0966549932095,5,0,2980.0,4448.017663610422,1.8256690984705641,804.098434289235,65,4.389069238820628,0.34059535685034453,342,544,851,1355,886,2206
neighborhoodB,366375751,fastest path,1179.1145859666221,17.008089397260633,1020.485363835638,5,0,4050.0,1020.485363835638,1.4663809002549226,804.098434289235,64,4.159601558149854,0.42404699759532427,212,329,507,861,541,1368
neighborhoodB,366375752,shortest path,1196.8440182237664,18.833139102945502,1129.9883461767301,8,0,3830.0,1196.8440182237664,1.3773560472413306,868.9430889136422,40,3.8129937181951146,0.6684246132484986,85,154,204,407,239,611
neighborhoodB,366375752,few_traffic_lights path,1150.8079599516714,16.89546386786584,1013.7278320719504,5,0,2940.0,1502.7827859830845,1.3243766762566904,868.9430889136422,57,4.086805673825053,0.43447735625759637,1147,1528,2675,3650,2675,6325
neighborhoodB,366375752,safest path,1257.045404578852,17.589163194548668,1055.34979167292,5,0,2800.0,4057.0454045788533,1.4466372086006434,868.9430889136422,61,4.288022314677629,0.39775810657174715,332,417,827,1066,749,1893
neighborhoodB,366375752,fastest path,1199.031216372405,18.443474882558316,1106.608492953499,7,0,3960.0,1106.608492953499,1.3798731259505623,868.9430889136422,42,3.900668037907461,0.5838046503224552,198,272,466,719,470,1185
neighborhoodB,366375753,shortest path,1312.7109217437164,20.680261368623896,1240.8156821174337,9,0,4900.0,1312.7109217437164,1.3919605047683892,943.0662129038933,39,3.80859090224661,0.6856041075703864,115,213,290,549,328,839
neighborhoodB,366375753,few_traffic_lights path,1312.8676528549584,18.659361827980835,1119.56170967885,5,0,4650.0,1559.5036784992349,1.3921266978830373,943.0662129038933,66,4.221583776416944,0.3808456998027953,1560,1521,3590,3634,3081,7224
neighborhoodB,366375753,safest path,1523.4572970956187,20.73655079718543,1244.1930478311258,5,0,3030.0,4553.457297095619,1.6154298354137646,943.0662129038933,64,4.408034813491926,0.32820086322945874,607,549,1474,1368,1156,2842
neighborhoodB,366375753,fastest path,1312.8676528549584,18.659361827980835,1119.56170967885,5,0,4650.0,1119.56170967885,1.3921266978830373,943.0662129038933,66,4.221583776416944,0.3808456998027953,306,354,746,926,660,1672
neighborhoodB,366375754,shortest path,1196.8440182237664,18.833139102945502,1129.9883461767301,8,0,3830.0,1196.8440182237664,1.3773560472413306,868.9430889136422,40,3.8129937181951146,0.6684246132484986,85,154,204,407,239,611
neighborhoodB,366375754,few_traffic_lights path,1150.8079599516714,16.89546386786584,1013.7278320719504,5,0,2940.0,1502.7827859830845,1.3243766762566904,868.9430889136422,57,4.086805673825053,0.43447735625759637,1147,1528,2675,3650,2675,6325
neighborhoodB,366375754,safest path,1257.045404578852,17.589163194548668,1055.34979167292,5,0,2800.0,4057.0454045788533,1.4466372086006434,868.9430889136422,61,4.288022314677629,0.39775810657174715,332,417,827,1066,749,1893
neighborhoodB,366375754,fastest path,1199.031216372405,18.443474882558316,1106.608492953499,7,0,3960.0,1106.608492953499,1.3798731259505623,868.9430889136422,42,3.900668037907461,0.5838046503224552,198,272,466,719,470,1185
neighborhoodB,366375755,shortest path,1214.676617095121,19.469961311233828,1168.1976786740297,9,0,5080.0,1214.676617095121,1.3977971221845968,868.9935025740506,40,3.74323276049123,0.7409379478731839,113,179,280,466,292,746
